question_id,question_txt,question_opt,question_opt_status,table_uid,table_url,table_intro,score,status_evaluate,question
e260a503522915af,What was the year of birth of the East German gold medalist of women 's singles figure skating at the 1984 Winter Olympics ?,The year of birth of the East German gold medalist of women's singles figure skating at the 1984 Winter Olympics was,success,East_Germany_at_the_1984_Winter_Olympics_0,https://en.wikipedia.org/wiki/East_Germany_at_the_1984_Winter_Olympics,"East Germany (German Democratic Republic) competed at the 1984 Winter Olympics in Sarajevo, Yugoslavia.",0.9,success,The year of birth of the East German gold medalist of women's singles figure skating at the 1984 Winter Olympics was
f6a59396a8972f95,"The team , which participated in 2017–18 Korisliiga season , from the town at the mouth of the Kymi River has played in the Korisliiga since which year ?","The team, which participated in the 2017–18 Korisliiga season, from the town at the mouth of the Kymi River has played in the Korisliiga since",success,2017–18_Korisliiga_season_0,https://en.wikipedia.org/wiki/2017–18_Korisliiga_season,"The 2017-18 Korisliiga season was the 78th season of the top professional basketball league in Finland. The season started on 28 September 2017 and ended on 18 May 2018. Kataja Basket were the defending champions, but Kauhajoki Karhu achieved their first title ever.",1.0,success,"The team, which participated in the 2017–18 Korisliiga season, from the town at the mouth of the Kymi River has played in the Korisliiga since"
52a172998b9d9883,What Mackinac county city is located on the north shore of the Little Traverse Bay and has a radio station that is a member of National Public Radio ?,The Mackinac county city located on the north shore of the Little Traverse Bay and has a radio station that is a member of National Public Radio is,success,Mackinac_County._Michigan_0,"https://en.wikipedia.org/wiki/Mackinac_County,_Michigan","Mackinac County is a county in the Upper Peninsula of the U.S. state of Michigan. As of the 2010 census, the population was 11,113. The county seat is St. Ignace. Formerly known as Michilimackinac County, in 1818 it was one of the first counties of the Michigan Territory, as it had long been a center of French and British colonial fur trading, a Catholic church and Protestant mission, and associated settlement. The county's name is believed to be shortened from Michilimackinac, which referred to the Straits of Mackinac area as well as the French settlement at the tip of the lower peninsula.",0.8,success,The Mackinac county city located on the north shore of the Little Traverse Bay and has a radio station that is a member of National Public Radio is
703101e9aeaa4877,What 2014 Missouri football coaching staff member is tied for length of time at MO and alma mater is part of PASSHE ?,The 2014 Missouri football coaching staff member who is tied for length of time at MO and alma mater is part of PASSHE is,success,2014_Missouri_Tigers_football_team_16,https://en.wikipedia.org/wiki/2014_Missouri_Tigers_football_team,"The 2014 Missouri Tigers football team (also called Mizzou) represented the University of Missouri in the 2014 NCAA Division I FBS football season. It was the Tigers' third season as a member of the Southeastern Conference (SEC) in the Eastern Division. The team was led by head coach Gary Pinkel, who was in his 14th year, and played its home games at Faurot Field in Columbia, Missouri. They finished the season 11-3, 7-1 in SEC play to be champions of the Eastern Division. They represented the Eastern Division in the SEC Championship Game where they lost to Western Division champions Alabama 13-42. They were invited to the Citrus Bowl where they defeated Minnesota 33-17.",0.8,success,The 2014 Missouri football coaching staff member who is tied for length of time at MO and alma mater is part of PASSHE is
a476c930ab23d466,"This Kishore Kumar song was in a film that stars Dharmendra , Hema Malini , Shatrughan Sinha , Asit Sen and Rehman ?","The film that stars Dharmendra, Hema Malini, Shatrughan Sinha, Asit Sen, and Rehman had this Kishore Kumar song.",success,Kishore_Kumar_1,https://en.wikipedia.org/wiki/Kishore_Kumar,"Abhas Kumar Ganguly (born 4 August 1929 - 13 October 1987), better known by his stage name Kishore Kumar (pronunciation (help·info)) was an Indian playback singer, actor, music director, lyricist, writer, director, producer and screenwriter. He is considered as one of the most popular singers of Indian film industry and from soft numbers to peppy tracks to romantic moods, Kumar sang in different genres but some of his rare compositions which were considered classics were lost in time. According to Ashok Kumar, Kumar's success lies in the fact that his voice used to hit the microphone straight at its most sensitive point. Apart from Hindi, he sang in many Indian languages including Bengali, Marathi, Assamese, Gujarati, Kannada, Bhojpuri, Malayalam and Urdu. He has also sung in private albums in several languages especially in Bengali. He won 8 Filmfare Awards for Best Male Playback Singer and holds the record for winning the most Filmfare Awards in that category. He was awarded the Lata Mangeshkar Award by the Madhya Pradesh government in the year 1985-86. In the year 1997, the Madhya Pradesh Government initiated an award called the Kishore Kumar Award as a contribution to Hindi cinema. Recently, Kishore Kumar's unreleased last song was sold for Rs 1560,000 (1.56 million) at the Osian's Cinefan Auction, New Delhi in 2012.",0.8,success,"The film that stars Dharmendra, Hema Malini, Shatrughan Sinha, Asit Sen, and Rehman had this Kishore Kumar song."
fe9ff1cf4a9f7216,What is the nationality of the composer of the longest song on the album Shine by Bond ?,The nationality of the composer of the longest song on the album Shine by Bond is,success,Shine_Bond_album_0,https://en.wikipedia.org/wiki/Shine_(Bond_album),"Shine is the second album released by the classical crossover string quartet Bond. It peaked at No. 26 on the UK Albums Chart, and went Gold in six countries. While it peaked at No. 61 on the US Billboard 200 albums chart, it spent five consecutive weeks at No. 1 on the Classical Crossover charts. Bond described the album as having slightly more ethnic undertones than their first album.",0.9,success,The nationality of the composer of the longest song on the album Shine by Bond is
a17b2ae11d218589,"When runner-up , what is the nationality of Mads Pieler Kolding 's partner in 2007 Men 's double at BWF International ?",The nationality of Mads Pieler Kolding's partner in 2007 Men's double at BWF International when runner-up is,success,Mads_Pieler_Kolding_7,https://en.wikipedia.org/wiki/Mads_Pieler_Kolding,Mads Pieler Kolding (born 27 January 1988) is a Danish badminton player who specializes in doubles. He won the gold medal at the 2016 European Championships in the men's doubles event partnered with Mads Conrad-Petersen. He also a part of the Denmark national team who won the 2016 Thomas Cup.,1.0,success,The nationality of Mads Pieler Kolding's partner in 2007 Men's double at BWF International when runner-up is
4202ad0b9e580e41,Who directed the Francis Capra movie that was released in 1993 ?,The Francis Capra movie that was released in 1993 was directed by,success,Francis_Capra_0,https://en.wikipedia.org/wiki/Francis_Capra,"Francis Capra (born April 27, 1983) is an American actor. He was Max Connor in Kazaam, and Eli Weevil Navarro in the TV series Veronica Mars.",0.9,success,The Francis Capra movie that was released in 1993 was directed by
145dad61d3e31bc3,Who is the brother of the dancer with the lowest score in paso doble during season 5 of Dancing with the Stars ?,The brother of the dancer with the lowest score in paso doble during season 5 of Dancing with the Stars is,success,Dancing_with_the_Stars_U.S._season_5_3,https://en.wikipedia.org/wiki/Dancing_with_the_Stars_(American_season_5),"Season five of Dancing with the Stars premiered on September 24, 2007 with a special three-night premiere week, on the ABC network. As with previous seasons, CTV Television Network had aired the series in Canada. On November 27, 2007, Indy 500 driver Hélio Castroneves and Julianne Hough were announced the winners, marking the second win for Hough.",1.0,success,The brother of the dancer with the lowest score in paso doble during season 5 of Dancing with the Stars is
5a130393aaf5c282,"When was the former team of the 2015-16 Columbus Blue Jackets acquired free agent player born on December 17 , 1983 founded ?","The former team of the 2015-16 Columbus Blue Jackets acquired free agent player born on December 17, 1983 was founded",success,2015–16_Columbus_Blue_Jackets_season_7,https://en.wikipedia.org/wiki/2015–16_Columbus_Blue_Jackets_season,"The 2015-16 Columbus Blue Jackets season was the 16th season for the National Hockey League franchise that was established on June 25, 1997. Columbus hired head coach John Tortorella following the firing of Todd Richards, who started the season 0-8-0. The team began its regular season games on October 9, 2015 against the New York Rangers.",0.8,success,"The former team of the 2015-16 Columbus Blue Jackets acquired free agent player born on December 17, 1983 was founded"
b8776c27acfa727e,What is the estimated population of the hometown of the 2011-2012 Texas Christian University men 's basketball player with the lowest jersey number ?,The estimated population of the hometown of the 2011-2012 Texas Christian University men's basketball player with the lowest jersey number is,success,2011–12_TCU_Horned_Frogs_mens_basketball_team_0,https://en.wikipedia.org/wiki/2011–12_TCU_Horned_Frogs_men's_basketball_team,"The 2011-12 TCU Horned Frogs basketball team represented Texas Christian University. The team was coached by Jim Christian. They played their home games at Daniel-Meyer Coliseum in Fort Worth, Texas and were a member of the Mountain West Conference. They finished the season 18-15, 7-7 in Mountain West play to finish in fifth place. They lost in the quarterfinals of the Mountain West Basketball Tournament to Colorado State. They were invited to the 2012 College Basketball Invitational where they defeated Milwaukee in the first round before falling in the quarterfinals to Oregon State. This was TCU's last season in Mountain West Conference as they will depart for the Big 12 Conference beginning in 2012-2013 season.",0.9,success,The estimated population of the hometown of the 2011-2012 Texas Christian University men's basketball player with the lowest jersey number is
67e1958e19350b5a,What is the population of the Kukës County municipality which had the best voter turnout in the 2011 Albanian local elections ?,The population of the Kukës County municipality which had the best voter turnout in the 2011 Albanian local elections is,success,2011_Albanian_local_elections_28,https://en.wikipedia.org/wiki/2011_Albanian_local_elections,"The Albanian local elections of 2011 took place on 8 May 2011 in Albania. Electors were asked to elect their municipality's mayor, municipal council members, municipal unit mayor, and municipal unit members. The elections were administrated by the Central Election Commission of Albania. Only 9 of the 384 winning candidates were women.",0.9,success,The population of the Kukës County municipality which had the best voter turnout in the 2011 Albanian local elections is
365bdf1a1fb03833,"What is the middle name of the number 4 , 2008 pre-season draft pick of the 2007 AFL draft ?","The middle name of the number 4 , 2008 pre-season draft pick of the 2007 AFL draft is",success,2007_AFL_Draft_4,https://en.wikipedia.org/wiki/2007_AFL_draft,"The 2007 Australian Football League draft consisted of four opportunities for player acquisitions during the 2007/08 Australian Football League off-season. These were trade week, the national draft, which was held on 24 November 2007, the pre-season draft and the rookie draft.",0.9,success,"The middle name of the number 4 , 2008 pre-season draft pick of the 2007 AFL draft is"
dd62217317b3f0e0,What is the first year that the oldest active CONCACAF team in the professional division from the northern part of Mexico won ?,The oldest active CONCACAF team in the professional division from the northern part of Mexico won in the first year.,success,CONCACAF_Champions_Cup_and_Champions_League_records_and_statistics_0,https://en.wikipedia.org/wiki/CONCACAF_Champions'_Cup_and_Champions_League_records_and_statistics,"This page details statistics of the CONCACAF Champions' Cup and Champions League. Unless notified, these statistics concern all seasons since inception of the Champions' Cup in the 1962 season.",0.8,success,The oldest active CONCACAF team in the professional division from the northern part of Mexico won in the first year.
da394371ca0069c7,Which great change preceded the period of time studied by Cornell University Department of History Carl L. Becker ?,The period of time studied by Cornell University Department of History Carl L. Becker was preceded by which great change.,success,Cornell_University_Department_of_History_1,https://en.wikipedia.org/wiki/Cornell_University_Department_of_History,"The Cornell University Department of History is an academic department in the College of Arts and Sciences at Cornell University that focuses on the study of history. Founded in 1868, it is one of Cornell's original departments and has been a center for the development of professional historical research institutions in the United States, including the American Historical Association and the American Historical Review. It remains a highly-ranked program in the field and its alumni and faculty have won Nobel and Pulitzer Prizes, among other distinctions. In addition, many of Cornell's presidents have served among its ranks.",0.8,success,The period of time studied by Cornell University Department of History Carl L. Becker was preceded by which great change.
98a900903bc1a411,Who developed the Bomberman video game that had a GBC release only in the US and in Europe ?,The Bomberman video game that had a GBC release only in the US and in Europe was developed by,success,List_of_Bomberman_video_games_1,https://en.wikipedia.org/wiki/List_of_Bomberman_video_games,This is a list of Bomberman video games.,0.9,success,The Bomberman video game that had a GBC release only in the US and in Europe was developed by
0476a285a368121e,What state is the 2012 Charlotte Eagles goalie from ?,The 2012 Charlotte Eagles goalie is from,success,2012_Charlotte_Eagles_season_0,https://en.wikipedia.org/wiki/2012_Charlotte_Eagles_season,As of June 18. 2012,0.8,success,The 2012 Charlotte Eagles goalie is from
b19182726cd87f92,The Meeting de Marcha Atlética da Cidade de Olhao in the 2010 IAAF Race Walking Challenge was held in what region of southern Portugal ?,The Meeting de Marcha Atlética da Cidade de Olhao in the 2010 IAAF Race Walking Challenge was held in the region of southern Portugal.,success,2010_IAAF_World_Race_Walking_Challenge_0,https://en.wikipedia.org/wiki/2010_IAAF_Race_Walking_Challenge,"The 2010 IAAF Race Walking Challenge was the eighth edition of the annual international racewalking series organised by the International Association of Athletics Federations (IAAF). Ten meetings are scheduled for the competition: the 2010 IAAF World Race Walking Cup, four IAAF permit meetings, and five area permit meetings. Athletes who have gained enough points from competing at these meetings will be entered into the IAAF Race Walking Challenge Final, where they will compete for a total pot of US $200,000 in prize money.",1.0,success,The Meeting de Marcha Atlética da Cidade de Olhao in the 2010 IAAF Race Walking Challenge was held in the region of southern Portugal.
8591c9c7b3293245,"What is the nickname of the number 5 , 2008 pre-season draft pick , of the 2007 AFL draft ?","The nickname of the number 5, 2008 pre-season draft pick, of the 2007 AFL draft is",success,2007_AFL_Draft_4,https://en.wikipedia.org/wiki/2007_AFL_draft,"The 2007 Australian Football League draft consisted of four opportunities for player acquisitions during the 2007/08 Australian Football League off-season. These were trade week, the national draft, which was held on 24 November 2007, the pre-season draft and the rookie draft.",0.9,success,"The nickname of the number 5, 2008 pre-season draft pick, of the 2007 AFL draft is"
41dcf7db5c307ded,Who granted the author with a BA in Media who attended the Royal Melbourne Institute of Technology an award in 2008 ?,The author who attended the Royal Melbourne Institute of Technology was granted an award in 2008 with a BA in Media.,success,List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_9,https://en.wikipedia.org/wiki/List_of_Royal_Melbourne_Institute_of_Technology_people,"This is a list of Royal Melbourne Institute of Technology people. This list of people includes alumni as well as current and former students and faculty of the Australian (RMIT University) and Vietnamese (RMIT University Vietnam) branches of the Royal Melbourne Institute of Technology (RMIT). It also includes alumni as well as former students and faculty from its antecedents: Melbourne Technical College (MTC) and Working Men's College (WMC); amalgamations with: Emily McPherson College of Domestic Economy (EMC), Melbourne College of Decoration, Melbourne College of Printing and Graphic Art and Melbourne College of Textiles; and merger with Phillip Institute of Technology (PIT).",0.9,success,The author who attended the Royal Melbourne Institute of Technology was granted an award in 2008 with a BA in Media.
649e54b24d5e8cde,Who is the RMIT athletics alumni with the notability that is coached by Damien Hardwick and its current captain is Trent Cotchin ?,The RMIT athletics alumni with the notability that is coached by Damien Hardwick and its current captain is Trent Cotchin is,success,List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_17,https://en.wikipedia.org/wiki/List_of_Royal_Melbourne_Institute_of_Technology_people,"This is a list of Royal Melbourne Institute of Technology people. This list of people includes alumni as well as current and former students and faculty of the Australian (RMIT University) and Vietnamese (RMIT University Vietnam) branches of the Royal Melbourne Institute of Technology (RMIT). It also includes alumni as well as former students and faculty from its antecedents: Melbourne Technical College (MTC) and Working Men's College (WMC); amalgamations with: Emily McPherson College of Domestic Economy (EMC), Melbourne College of Decoration, Melbourne College of Printing and Graphic Art and Melbourne College of Textiles; and merger with Phillip Institute of Technology (PIT).",0.9,success,The RMIT athletics alumni with the notability that is coached by Damien Hardwick and its current captain is Trent Cotchin is
da7b20b377509b05,Which prefecture has a special city that is known for producing paulownia-wood dressers ?,A special city that is known for producing paulownia-wood dressers is located in which prefecture?,success,Special_cities_of_Japan_0,https://en.wikipedia.org/wiki/Special_cities_of_Japan,"A special city (特例市, Tokureishi) of Japan is a city with a population of at least 200,000, and is delegated functions[specify] normally carried out by prefectural governments. Those functions are a subset of the ones delegated to a core city. This category was established by the Local Autonomy Law, article 252 clause 26. They are designated by the Cabinet after a request by the city council and the prefectural assembly. Because the level of autonomy delegated to special cities is similar to that for core cities, after consultation with local governments the category of special cities was abolished in the revision of the Local Autonomy Act enacted on April 1, 2015, and cities with a population of at least 200,000 may now apply to be directly promoted to core city status. Special cities which have not been promoted may still retain autonomy, and are called special cities for the enforcement period (施行時特例市, Shikōji Tokurei shi). As a special case, within five years of the abolishment of the category of special cities, i.e. before April 1, 2020, special cities with a population under 200,000 may also apply to be promoted to core city status. The special cities are not the same as the special wards of Tokyo. They are also different from special cities (特別市, tokubetsu-shi) that were legally established in the Local Autonomy Law between 1947 and 1956, but never implemented. They would have been prefecture-independent cities (in an analogous way, special wards are city-independent wards). They were the legal successors to the 1922 six major cities (roku daitoshi; only five were left in 1947 as Tokyo City had been abolished in the war) and precursors to the 1956 designated major cities which have expanded autonomy, but not full independence from prefectures.",0.8,success,A special city that is known for producing paulownia-wood dressers is located in which prefecture?
1c5b8a2f41d89327,"Between Anthony Pavey 's Club and Darren Read 's club , which one was formed first ?",Anthony Pavey's Club was formed before Darren Read's club.,success,1990_AFL_Draft_2,https://en.wikipedia.org/wiki/1990_AFL_draft,"The 1990 AFL draft was the 5th annual draft of Australian rules footballers to the 14 clubs in the Australian Football League. It consisted of the national draft held at the end of the 1990 season, the pre-season draft, held before 1991 AFL season and a mid-season draft. Clubs receive picks based on the reverse of the position in which they finish on the ladder during the season. This was introduced as an equalisation strategy in response to the increasing transfer fees and player salaries.",0.8,success,Anthony Pavey's Club was formed before Darren Read's club.
4c8552fed5005aef,The celebrity runner up on season three of Rachael vs . Guy : Celebrity Cook-Off is a part of what magic duo ?,A part of what magic duo is the celebrity runner up on season three of Rachael vs . Guy : Celebrity Cook-Off?,success,Rachael_vs._Guy:_Celebrity_Cook-Off_2,https://en.wikipedia.org/wiki/Rachael_vs._Guy:_Celebrity_Cook-Off,"Rachael vs. Guy: Celebrity Cook-Off is an American cooking competition series that premiered on Food Network on January 1, 2012. The series pits Team Captains Rachael Ray and Guy Fieri against each other in determining who is the best cooking mentor toward their team of four celebrities. Each week, one celebrity will be eliminated, with the last star standing winning a $50,000.00 cash donation toward their charity. The series premiere earned 3.524 million viewers, and a rating of 1.1; it ranked 3rd overall in the cable ratings that night. The second season premiered on January 6, 2013, the third season on January 13, 2014.",0.9,success,A part of what magic duo is the celebrity runner up on season three of Rachael vs . Guy : Celebrity Cook-Off?
b2aaa679506573a5,How many years has the CONCACAF team founded by Cornish miners in 1901 won ?,The CONCACAF team founded by Cornish miners in 1901 has won how many years?,success,CONCACAF_Champions_Cup_and_Champions_League_records_and_statistics_0,https://en.wikipedia.org/wiki/CONCACAF_Champions'_Cup_and_Champions_League_records_and_statistics,"This page details statistics of the CONCACAF Champions' Cup and Champions League. Unless notified, these statistics concern all seasons since inception of the Champions' Cup in the 1962 season.",0.8,success,The CONCACAF team founded by Cornish miners in 1901 has won how many years?
745d9a6329395567,Which stadium does the Argentina football club that plays in the Primera C Metropolitana division play in ?,The Argentina football club that plays in the Primera C Metropolitana division plays in,success,List_of_football_clubs_in_Argentina_3,https://en.wikipedia.org/wiki/List_of_football_clubs_in_Argentina,"This is a non-exhaustive list of football clubs in Argentina, which is ordered according to the division they currently play in. There are two national divisions in Argentina (Primera Division and Primera B Nacional). Below this level, leagues are split between those for clubs directly affiliated to the Argentine Football Association (mainly clubs from Greater Buenos Aires, but also some from the rest of the Buenos Aires Province and the Santa Fe Province), and those affiliated indirectly through their local leagues to the Association (covering the rest of the country). Clubs below the Primera B Nacional who are directly affiliated play in the Primera B Metropolitana, Primera C and Primera D, while those indirectly affiliated play in the Argentino A, Argentino B and Argentino C. 
 These leagues make up the first five tiers of Argentine football. Below the fifth tier, there are various regional leagues for clubs indirectly affiliated. On the other hand, clubs directly affiliated have no league below the fifth (Primera D), therefore a club relegated from the Primera D has to spend one year without playing (disaffiliated).",0.8,success,The Argentina football club that plays in the Primera C Metropolitana division plays in
be085c40203b2471,"For the 2005 Advance Auto Parts 500 driver that has the second most wins ever in the Xfinity Series , what state is the manufacturer headquarters in ?",The manufacturer headquarters is in the state for the 2005 Advance Auto Parts 500 driver that has the second most wins ever in the Xfinity Series.,success,2005_Advance_Auto_Parts_500_0,https://en.wikipedia.org/wiki/2005_Advance_Auto_Parts_500,"The 2005 Advance Auto Parts 500 was a NASCAR Nextel Cup Series stock car race held on April 10, 2005 at Martinsville Speedway in Ridgeway, Virginia. The race was the sixth of the 2005 NASCAR Nextel Cup Series season. The pole position was won by Scott Riggs of MB2 Motorsports, his first career pole, while Tony Stewart of Joe Gibbs Racing led the most laps with 247. Hendrick Motorsports' Jeff Gordon won the race. Sergeant Sean McGuire gave the starting command from Iraq.",0.9,success,The manufacturer headquarters is in the state for the 2005 Advance Auto Parts 500 driver that has the second most wins ever in the Xfinity Series.
8da2e688c72a1085,Blue Mountain arabica coffee is named after what kind of location in the country whose capital city is Kingston ?,Blue Mountain arabica coffee is named after a kind of location in the country whose capital city is Kingston.,success,List_of_coffee_varieties_0,https://en.wikipedia.org/wiki/List_of_coffee_varieties,"Coffee varieties are the diverse subspecies derived through selective breeding or natural selection of coffee plants. While there is tremendous variability encountered in both wild and cultivated coffee plants, there are a few varieties and cultivars that are commercially important due to various unique and inherent traits such as disease resistance and fruit yield. These unique traits are what producers use to select breeds when developing crops. Therefore, at a micro level, breed selection is critical to the success of a producer and is one of the key components of cup quality. At a macro level, the viability of the coffee industry as a whole is dependent upon breed selection. Already, the majority of coffee produced originates from producers using selected breeds. For this reason, breed selection is an important aspect of sustainability within coffee production.",0.9,success,Blue Mountain arabica coffee is named after a kind of location in the country whose capital city is Kingston.
24e3afe92f6de563,Who is the opponent in Bangor City FC whose competition is considered the most prestigious of the cup competitions in domestic Welsh association football ?,The opponent in Bangor City FC whose competition is considered the most prestigious of the cup competitions in domestic Welsh association football is,success,Bangor_City_F.C._0,https://en.wikipedia.org/wiki/Bangor_City_F.C.,"Bangor City Football Club (Welsh: Clwb Pêl-droed Dinas Bangor) is a Welsh football club from the City of Bangor, Gwynedd. They currently play in the Cymru North on the second level of the Welsh football league system, and host games at Nantporth. Founded in 1876, Bangor City have been founder members of the North Wales Coast League, the Welsh National League, the North Wales Combination, the Welsh National League (North), the Northern Premier League, the Alliance Premier League and the League of Wales, as well as playing in the inaugural Welsh Cup. The team has won the Welsh Cup eight times and the Welsh Premier League three, as well as taking part in European competitions. The club's home colours have traditionally been royal blue shirts, royal blue shorts and royal blue socks, although over the years home colours have varied to include royal blue and yellow and scarlet and Royal blue.",0.9,success,The opponent in Bangor City FC whose competition is considered the most prestigious of the cup competitions in domestic Welsh association football is
521f20adc8c93f93,"What is the capacity of the mosque that is on the list of largest mosques , and that is the largest mosque in the country ?","The capacity of the mosque that is on the list of largest mosques, and that is the largest mosque in the country is",success,List_of_largest_mosques_0,https://en.wikipedia.org/wiki/List_of_largest_mosques,"A mosque, or masjid (Arabic: مَـسْـجِـد ), is a place of worship for Muslims. Mosques have the capacity to accommodate numerous worshippers for prayer services known as Salah. Some mosques that are destinations for pilgrimages are also some of the largest mosques in the world - the largest mosque in the world by area is the Imam Reza Shrine in Mashhad, Iran, which is a site of pilgrimage for Imam Reza. All the mosques in this list are also known as Jama Masjid, a type of mosque designed to accommodate the Friday congregational prayer known as jummah. This list lists mosques all over the world that can accommodate at least 100,000 worshipers. Some mosques provide information on the capacity of worshippers it can accommodate in different prayer spaces, such as prayer hall, courtyard known as sahn, and portico. For these mosques, indicated capacity is a sum of all the available prayer spaces. Mosques listed here are of any religious branch which regards themselves as Muslim.",0.9,success,"The capacity of the mosque that is on the list of largest mosques, and that is the largest mosque in the country is"
fbea10938f5f55dc,What belief discouraged direct assaults in the conflict studied by Cornell University Department of History Chen Jian ?,The belief that discouraged direct assaults in the conflict studied by Cornell University Department of History Chen Jian was,success,Cornell_University_Department_of_History_1,https://en.wikipedia.org/wiki/Cornell_University_Department_of_History,"The Cornell University Department of History is an academic department in the College of Arts and Sciences at Cornell University that focuses on the study of history. Founded in 1868, it is one of Cornell's original departments and has been a center for the development of professional historical research institutions in the United States, including the American Historical Association and the American Historical Review. It remains a highly-ranked program in the field and its alumni and faculty have won Nobel and Pulitzer Prizes, among other distinctions. In addition, many of Cornell's presidents have served among its ranks.",0.9,success,The belief that discouraged direct assaults in the conflict studied by Cornell University Department of History Chen Jian was
1754a30a4280af9a,What was the first name of the protected area in the Philippines located in La Union ?,The first name of the protected area in the Philippines located in La Union was,success,List_of_protected_areas_of_the_Philippines_3,https://en.wikipedia.org/wiki/List_of_protected_areas_of_the_Philippines,"This is a list of protected areas of the Philippines administered by the Department of Environment and Natural Resources' Biodiversity Management Bureau under the National Integrated Protected Areas System (NIPAS) Act of 1992. As of 2013, there are 240 protected areas in the Philippines covering a total area of 54,500 square kilometres (21,000 sq mi) - 14.2% of the Philippines' total area.",0.9,success,The first name of the protected area in the Philippines located in La Union was
e3bb56ea8fe7ce3f,The 2019 Danmark Rundt rider who is on the team run by Iwan Spekenbrink was born where ?,The 2019 Danmark Rundt rider who is on the team run by Iwan Spekenbrink was born in,success,2019_Danmark_Rundt_15,https://en.wikipedia.org/wiki/2019_Danmark_Rundt,"The 2019 Danmark Rundt (officially PostNord Danmark Rundt 2019 for sponsorship reasons) is a men's road bicycle race which was held from 21 August to 25 August 2019. It was the 29th edition of Danmark Rundt, which was established in 1985. The race was rated as a 2.HC event and formed part of the 2019 UCI Europe Tour. The race was made up of five stages over five days and includes an individual time trial.",0.9,success,The 2019 Danmark Rundt rider who is on the team run by Iwan Spekenbrink was born in
52193ff2187bf2a4,"Of the clubs that recruited the first two picks at the 1990 AFL draft , which club was formed first ?",The club that recruited the first two picks at the 1990 AFL draft was formed first.,success,1990_AFL_Draft_2,https://en.wikipedia.org/wiki/1990_AFL_draft,"The 1990 AFL draft was the 5th annual draft of Australian rules footballers to the 14 clubs in the Australian Football League. It consisted of the national draft held at the end of the 1990 season, the pre-season draft, held before 1991 AFL season and a mid-season draft. Clubs receive picks based on the reverse of the position in which they finish on the ladder during the season. This was introduced as an equalisation strategy in response to the increasing transfer fees and player salaries.",0.9,success,The club that recruited the first two picks at the 1990 AFL draft was formed first.
f549f86652bebcc0,Who wrote the Anthony Head musical that has a character named Dr. Frank N. Furter ?,The Anthony Head musical that has a character named Dr. Frank N. Furter was written by,success,Anthony_Head_3,https://en.wikipedia.org/wiki/Anthony_Head,"Anthony Stewart Head (born 20 February 1954) is an English actor and musician. He rose to fame in the UK following his role in the Gold Blend couple television advertisements for Nescafé Gold Blend, and is known for his roles as Rupert Giles in Buffy the Vampire Slayer, Uther Pendragon in Merlin, the Prime Minister in Little Britain, and as Herc Shipwright in BBC Radio 4's Cabin Pressure.",0.9,success,The Anthony Head musical that has a character named Dr. Frank N. Furter was written by
c3b634dc6f9230b2,What network ran the show with Christina Cindrich 's 2007 role ?,The show with Christina Cindrich's 2007 role was run by,success,Christina_Cindrich_1,https://en.wikipedia.org/wiki/Christina_Cindrich,"Christina Cindrich (born August 26, 1981) is an American television producer, host, and actress, of Italian and Croatian descent. She is the producer and host of Private Islands and Global Passport. She won two Emmy Awards for producing Private Islands.",0.9,success,The show with Christina Cindrich's 2007 role was run by
79a051980a283775,What type of business sponsors the 1986 Tour de France team with a rider who won the 1988 Giro d'Italia in general classification ?,The 1986 Tour de France team with a rider who won the 1988 Giro d'Italia in general classification is sponsored by what type of business.,success,1986_Tour_de_France_3,https://en.wikipedia.org/wiki/1986_Tour_de_France,"The 1986 Tour de France was the 73rd running of the Tour de France, one of cycling's Grand Tours. The Tour consisted of 23 stages, beginning with a prologue in Boulogne-Billancourt, Paris, on 4 July, and concluded on the Champs-Élysées in Paris on 27 July. This year had the first American cycling team, , in Tour's history. The race was organised by the Amaury Sport Organisation, was shown on television in 72 countries, with the total viewers estimated at one billion. Following the success of Bernard Hinault in the previous edition, the team was heavily favored. Hinault promised to return Greg LeMond's support to win the 1985 Tour, however, continuing attacks cast doubt on Hinault's sincerity. He claimed that his tactics were simply to wear down LeMond's (and his) opponents and that he ultimately knew that LeMond would be the winner because of time losses earlier in the race. Regardless of his true motives, this tactic worked well, and rivals Laurent Fignon of and 's Urs Zimmermann were put on the defensive from the first day. Fignon quit the race due to injuries aggravated by stress. The ascent of the legendary Alpe d'Huez gave spectators a spectacular stage in which Hinault made a risky solo attack to demoralize the opposition, to be matched only by LeMond at the top. In a gesture of respect, the two riders reached the top hand-in-hand, beaming smiles, and LeMond let Hinault finish first to claim the stage. However, within hours LeMond and Hinault were interviewed together on joint television, where Hinault stated that the race was not over, seemingly betraying his teammate LeMond.",0.8,success,The 1986 Tour de France team with a rider who won the 1988 Giro d'Italia in general classification is sponsored by what type of business.
